Seg;DateTime;gps_Lat;gps_Long;DayOfWeek;T;S;V;V_m;V_r;FuelR;FuelR_r;FuelRate_std;V_std;Acc;Dcc;Acc_2;Idle_p;Acc_p;Cru_p;Cre_p;Dcc_p
182.0;2020-07-17 13:19:46;45.50014;-73.64693833;4;31.0;253.33333333333334;29.41935483870968;33.6;29.41935483870968;0.8077419354838711;0.8077419354838711;0.6162518948039529;2.2076260786704354;1.2538461538461538;-0.9857142857142858;1.2351612903225804;0.0;0.8709677419354839;0.12903225806451613;0.0;0.0
183.0;2020-07-17 13:20:17;45.503170000000004;-73.64413;4;112.0;254.27777777777771;8.173214285714288;35.4;21.28837209302326;0.3743303571428576;0.3743303571428576;0.3597493468842648;12.382070604635256;2.0266666666666664;-1.8047619047619048;1.5099107142857144;0.6160714285714286;0.32142857142857145;0.05357142857142857;0.625;0.0
184.0;2020-07-17 13:22:09;45.50601667;-73.64118667;4;33.0;246.8611111111111;26.930303030303037;31.1;26.930303030303037;0.6263636363636366;0.6263636363636366;0.5658225107190096;3.055679634762619;1.0599999999999998;-1.0499999999999998;1.0503030303030303;0.0;0.7878787878787878;0.21212121212121213;0.0;0.0
185.0;2020-07-17 13:22:42;45.50812833;-73.63731333;4;65.0;249.1944444444445;13.696874999999997;22.4;13.696874999999997;0.6334375;0.6334375;0.5342788308061802;5.982831753747618;2.166666666666667;-1.9571428571428573;4.766093750000001;0.0;0.8615384615384616;0.06153846153846154;0.07692307692307693;0.0
186.0;2020-07-17 13:23:47;45.50943;-73.64161;4;49.0;251.8333333333334;18.745833333333334;29.8;18.745833333333334;0.8465625;0.8465625;0.7847137682864357;7.828805466701865;2.247826086956522;-2.24;5.716458333333336;0.0;0.8979591836734694;0.061224489795918366;0.04081632653061224;0.0
187.0;2020-07-17 13:24:36;45.51222167;-73.64302333;4;40.0;248.44444444444443;22.360000000000003;28.6;22.360000000000003;0.6619999999999999;0.6619999999999999;0.5946985877370234;6.1631576988190755;2.007692307692308;-1.5272727272727273;3.675250000000002;0.0;0.875;0.125;0.0;0.0
188.0;2020-07-17 13:25:16;45.515654999999995;-73.64268833;4;53.0;251.0277777777778;17.05094339622642;31.7;17.05094339622642;0.6943396226415095;0.6943396226415095;0.532980586433727;7.240554128855625;1.8416666666666666;-1.4000000000000001;3.5064150943396264;0.0;0.9056603773584906;0.05660377358490566;0.03773584905660377;0.0
189.0;2020-07-17 13:26:09;45.51754333;-73.63866167;4;35.0;252.13888888888889;25.934285714285714;33.6;25.934285714285714;0.8780000000000001;0.8780000000000001;0.8495458994628351;7.765305298992089;2.2461538461538466;-1.655555555555556;4.6868571428571455;0.0;0.8857142857142857;0.11428571428571428;0.0;0.0
190.0;2020-07-17 13:26:44;45.51893833;-73.63395;4;53.0;249.77777777777771;16.966037735849056;33.6;16.966037735849056;0.5799056603773586;0.5799056603773586;0.5358086004474899;7.187648149542769;1.9947368421052634;-1.9266666666666674;5.351509433962267;0.0;0.9245283018867925;0.03773584905660377;0.03773584905660377;0.0
191.0;2020-07-17 13:27:37;45.51822;-73.629665;4;42.0;248.4722222222222;21.297619047619055;29.2;21.297619047619055;0.8304761904761907;0.8304761904761907;0.6267733957844592;6.713745931795568;1.9947368421052631;-1.5071428571428576;3.371428571428572;0.0;0.7857142857142857;0.16666666666666666;0.047619047619047616;0.0
192.0;2020-07-17 13:28:19;45.521370000000005;-73.62749667;4;44.0;250.91666666666663;20.529545454545453;29.2;20.529545454545453;0.41204545454545477;0.41204545454545477;0.29341279394954295;6.741146805529441;1.1181818181818182;-1.0833333333333337;1.3279545454545452;0.0;0.7954545454545454;0.06818181818181818;0.13636363636363635;0.0
193.0;2020-07-17 13:29:03;45.524609999999996;-73.62566;4;95.0;249.6666666666666;9.561702127659574;24.2;14.04375;0.46627659574468105;0.46627659574468105;0.3735717864900998;8.39226610665687;2.1416666666666666;-1.6821428571428574;2.75372340425532;0.3263157894736842;0.5473684210526316;0.031578947368421054;0.42105263157894735;0.0
194.0;2020-07-17 13:30:38;45.52786333;-73.62369;4;141.0;237.00000000000009;6.051063829787234;31.7;12.734328358208954;0.37290780141844;0.37290780141844;0.3443275828275249;9.1066272337495;2.0500000000000003;-1.8407407407407408;2.037163120567376;0.524822695035461;0.40425531914893614;0.02127659574468085;0.574468085106383;0.0
195.0;2020-07-17 13:33:00;45.52960833;-73.627095;4;39.0;262.1388888888889;24.034210526315793;31.1;24.034210526315793;0.4938157894736843;0.4938157894736843;0.34081268971927114;3.989802969855101;1.2;-1.473684210526316;2.4489473684210528;0.0;0.7948717948717948;0.20512820512820512;0.0;0.0
196.0;2020-07-17 13:33:38;45.53097667;-73.63172167;4;70.0;246.19444444444443;12.661428571428571;31.1;16.41296296296296;0.5912857142857144;0.5912857142857144;0.5211419218327301;10.394972207994064;2.2159999999999997;-1.8681818181818182;3.645285714285716;0.22857142857142856;0.6714285714285714;0.02857142857142857;0.3;0.0
197.0;2020-07-17 13:34:48;45.532885;-73.63480667;4;49.0;254.41666666666666;18.69183673469388;39.8;22.8975;0.5575510204081634;0.5575510204081634;0.5676992330606825;14.061647555417862;2.691666666666667;-1.7304347826086952;3.7528571428571436;0.1836734693877551;0.7142857142857143;0.08163265306122448;0.20408163265306123;0.0
198.0;2020-07-17 13:35:37;45.53619167;-73.632915;4;35.0;248.58333333333334;25.568571428571428;31.1;25.568571428571428;0.7757142857142857;0.7757142857142857;0.5514328166336351;4.850516735878973;1.5642857142857145;-1.2874999999999999;2.247142857142857;0.0;0.8571428571428571;0.11428571428571428;0.02857142857142857;0.0
199.0;2020-07-17 13:36:12;45.53865;-73.63041;4;31.0;251.11111111111106;29.16129032258065;32.9;29.16129032258065;0.8453225806451615;0.8453225806451615;0.49838561958231864;1.9272912631211765;1.3699999999999999;-1.0272727272727271;1.2225806451612902;0.0;0.6774193548387096;0.3225806451612903;0.0;0.0
200.0;2020-07-17 13:36:43;45.53727167;-73.62571167;4;62.0;250.13888888888894;14.524193548387096;35.4;24.33783783783784;0.6886290322580643;0.6886290322580643;0.7631299705359472;14.99144767650325;2.4062500000000004;-2.0125;3.645645161290324;0.4032258064516129;0.5161290322580645;0.08064516129032258;0.4032258064516129;0.0
201.0;2020-07-17 13:37:45;45.53588833;-73.62107167;4;67.0;251.25;13.5;32.3;19.66304347826087;0.5653731343283582;0.5653731343283582;0.546835464585012;12.167218750446304;2.072222222222222;-2.0631578947368427;2.890000000000001;0.31343283582089554;0.5522388059701493;0.07462686567164178;0.373134328358209;0.0
202.0;2020-07-17 13:38:52;45.53373167;-73.61808833;4;29.0;247.16666666666663;30.682758620689658;33.6;30.682758620689658;0.5998275862068966;0.5998275862068966;0.31320487007770825;1.7608985055357476;0.9999999999999999;-1.0615384615384615;0.9427586206896553;0.0;0.6896551724137931;0.3103448275862069;0.0;0.0
203.0;2020-07-17 13:39:21;45.53187;-73.61393167;4;87.0;253.36111111111114;10.483908045977012;29.2;21.71666666666667;0.5244252873563222;0.5244252873563222;0.5291829074957658;12.301397855558875;2.4846153846153842;-2.1588235294117646;2.774942528735633;0.5172413793103449;0.3448275862068966;0.13793103448275862;0.5172413793103449;0.0
204.0;2020-07-17 13:40:48;45.52997;-73.609615;4;25.0;248.36111111111111;35.763999999999996;46.6;35.763999999999996;1.1564;1.1564;0.3840369990855916;6.906270098009969;1.4833333333333332;-1.0333333333333332;2.0968;0.0;0.84;0.16;0.0;0.0
205.0;2020-07-17 13:41:13;45.52758333;-73.60575667;4;57.0;251.38888888888883;15.877192982456144;42.9;21.04651162790698;0.6584210526315791;0.6584210526315791;0.6503207710531457;13.212264561273846;2.011764705882353;-2.3380952380952382;4.053859649122809;0.24561403508771928;0.6666666666666666;0.07017543859649122;0.2631578947368421;0.0
206.0;2020-07-17 13:42:10;45.52550333;-73.60176667;4;28.0;245.7777777777778;31.599999999999998;35.4;31.599999999999998;0.7283928571428568;0.7283928571428568;0.2646557987253289;2.5792620248033313;0.8888888888888888;-0.6;0.3392857142857143;0.0;0.4642857142857143;0.5357142857142857;0.0;0.0
207.0;2020-07-17 13:42:38;45.52357333;-73.59755;4;30.0;250.55555555555554;30.224137931034488;34.8;30.224137931034488;0.5596551724137931;0.5596551724137931;0.4217775544273536;3.090729822782712;1.0166666666666666;-0.8785714285714284;0.6468965517241378;0.0;0.7;0.3;0.0;0.0
208.0;2020-07-17 13:43:08;45.521605;-73.593335;4;97.0;245.36111111111117;9.10618556701031;34.2;18.026530612244898;0.5803092783505156;0.5803092783505156;0.7386209046936835;12.220217319679968;3.3142857142857154;-2.5840000000000005;4.93938144329897;0.4948453608247423;0.4742268041237113;0.010309278350515464;0.5154639175257731;0.0
209.0;2020-07-17 13:44:45;45.51972667;-73.58921;4;44.0;258.44444444444446;21.146511627906975;34.8;21.146511627906975;0.5296511627906977;0.5296511627906977;0.3049968683462122;7.121073649561603;1.2307692307692304;-1.5961538461538465;2.84860465116279;0.0;0.9090909090909091;0.045454545454545456;0.045454545454545456;0.0
210.0;2020-07-17 13:45:29;45.517055;-73.58919667;4;126.0;245.75000000000003;7.134677419354837;28.6;14.269354838709674;0.6658870967741936;0.6658870967741936;0.7286232837264062;8.917937020864402;1.7972972972972976;-2.1904761904761902;2.110080645161291;0.5079365079365079;0.4603174603174603;0.015873015873015872;0.5238095238095238;0.0
211.0;2020-07-17 13:47:35;45.51424833;-73.58995167;4;28.0;248.72222222222217;31.978571428571428;42.3;31.978571428571428;2.307142857142857;2.307142857142857;0.5507359193933631;5.059011552032462;1.16;-0.8799999999999999;0.9842857142857142;0.0;0.7142857142857143;0.2857142857142857;0.0;0.0
212.0;2020-07-17 13:48:03;45.513455;-73.59248333;4;22.0;249.24999999999994;41.3095238095238;44.7;41.3095238095238;1.9961904761904763;1.9961904761904763;0.7577234072567388;3.673677280587496;1.25;-1.4000000000000001;2.331428571428572;0.0;0.7727272727272727;0.22727272727272727;0.0;0.0
213.0;2020-07-17 13:48:25;45.51218167;-73.596825;4;28.0;253.0833333333334;32.53928571428571;35.4;32.53928571428571;2.4237500000000005;2.4237500000000005;0.3713255160757053;2.453469091309403;1.1099999999999999;-0.8374999999999999;0.7128571428571426;0.0;0.6428571428571429;0.35714285714285715;0.0;0.0
214.0;2020-07-17 13:48:53;45.51035833;-73.59274333;4;29.0;245.0277777777778;30.41724137931034;35.4;30.41724137931034;1.7646551724137935;1.7646551724137935;0.6338430560512858;3.687437066341148;1.0833333333333333;-1.2999999999999998;1.2524137931034485;0.0;0.7586206896551724;0.2413793103448276;0.0;0.0
215.0;2020-07-17 13:49:22;45.50746667;-73.59180333;4;22.0;257.5;41.92380952380953;48.5;41.92380952380953;0.5928571428571429;0.5928571428571429;0.3672178216963722;3.9338155475193197;1.25;-1.52;1.6333333333333335;0.0;0.8181818181818182;0.18181818181818182;0.0;0.0
216.0;2020-07-17 13:49:44;45.50409833;-73.593695;4;35.0;246.61111111111117;25.365714285714287;39.8;25.365714285714287;1.0809999999999997;1.0809999999999997;0.8585588129500026;9.52954979669717;2.958823529411765;-3.5411764705882356;12.684857142857144;0.0;0.9714285714285714;0.02857142857142857;0.0;0.0
217.0;2020-07-17 13:50:19;45.50192167;-73.59729;4;31.0;251.72222222222217;29.232258064516127;38.5;29.232258064516127;0.4972580645161291;0.4972580645161291;0.5446433675805319;9.411354387007723;2.1100000000000003;-2.392857142857143;5.798709677419355;0.0;0.7741935483870968;0.22580645161290322;0.0;0.0
218.0;2020-07-17 13:50:50;45.49938667;-73.60071833;4;32.0;246.9722222222223;27.784375000000008;37.3;27.784375000000008;0.75765625;0.75765625;0.7644742916150434;8.886492445496758;2.9285714285714284;-2.5555555555555554;7.003125000000002;0.0;0.71875;0.28125;0.0;0.0
219.0;2020-07-17 13:51:22;45.496520000000004;-73.60374499999999;4;50.0;254.41666666666657;18.317999999999998;38.5;18.691836734693876;0.5449000000000004;0.5449000000000004;0.5747372869229834;11.92150671890846;1.935294117647059;-2.26;4.902800000000002;0.02;0.84;0.04;0.12;0.0
220.0;2020-07-17 13:52:12;45.49578167;-73.60798;4;30.0;249.80555555555554;29.976666666666677;34.8;29.976666666666677;0.7691666666666667;0.7691666666666667;0.715293625907828;4.094966071463448;1.9538461538461538;-1.0571428571428572;2.5479999999999996;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0
221.0;2020-07-17 13:52:42;45.49548333;-73.61306167;4;36.0;248.19444444444449;24.819444444444443;30.4;24.819444444444443;0.32472222222222213;0.32472222222222213;0.2296766187628798;2.243316351736478;1.0099999999999998;-1.0950000000000002;1.137222222222222;0.0;0.8333333333333334;0.16666666666666666;0.0;0.0
222.0;2020-07-17 13:53:18;45.496629999999996;-73.61747;4;299.0;252.1342592583333;8.404475308611111;24.9;11.48966244721519;0.43220679012037017;0.43220679012037017;0.3583145926219505;8.033232056359287;2.296153846153846;-1.6474999999999995;2.905869341561833;0.7357859531772575;0.22073578595317725;0.0033444816053511705;0.7759197324414716;0.0
223.0;2020-07-17 13:58:17;45.49387167;-73.62004667;4;72.0;247.52777777777777;12.376388888888892;26.1;15.912500000000005;0.4632638888888889;0.4632638888888889;0.33258077460275387;10.109951770625907;1.62;-1.5142857142857142;2.0590277777777772;0.2222222222222222;0.6388888888888888;0.06944444444444445;0.2916666666666667;0.0
224.0;2020-07-17 13:59:29;45.49093333;-73.622785;4;35.0;248.77777777777771;25.58857142857142;37.3;25.58857142857142;0.5992857142857143;0.5992857142857143;0.6372114604887072;3.8853246838790243;1.5999999999999999;-1.23;2.080857142857143;0.0;0.7714285714285715;0.22857142857142856;0.0;0.0
225.0;2020-07-17 14:00:04;45.48785;-73.62556167;4;78.0;250.69444444444437;11.570512820512825;36.7;13.07971014492754;0.38544871794871793;0.38544871794871793;0.4109603781399521;10.545191665686652;1.7083333333333333;-1.6459459459459462;2.9696153846153877;0.11538461538461539;0.782051282051282;0.02564102564102564;0.19230769230769232;0.0
226.0;2020-07-17 14:01:22;45.484965;-73.62812333;4;87.0;250.9722222222223;10.385057471264364;22.4;12.209459459459454;0.3874137931034484;0.3874137931034484;0.33518899742322183;6.467207598690925;1.964;-1.3783783783783785;2.4775862068965524;0.14942528735632185;0.7126436781609196;0.0;0.28735632183908044;0.0
227.0;2020-07-17 14:02:49;45.48505833;-73.631825;4;91.0;253.61111111111106;10.032967032967033;27.3;16.6;0.3745604395604399;0.3745604395604399;0.31884744554205463;9.41830434072167;1.8130434782608698;-1.3590909090909091;1.9696703296703304;0.3956043956043956;0.4945054945054945;0.02197802197802198;0.4835164835164835;0.0
228.0;2020-07-17 14:04:20;45.48699667;-73.63621667;4;24.0;239.24999999999991;35.887499999999996;41.6;35.887499999999996;1.03125;1.03125;0.7794218174808923;4.429968348105594;1.4727272727272727;-0.8800000000000001;1.4733333333333334;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0
229.0;2020-07-17 14:04:44;45.48878333;-73.64044333;4;19.0;251.36111111111114;47.626315789473686;52.2;47.626315789473686;1.5273684210526313;1.5273684210526313;1.0559610793819962;3.28123318709143;1.43;-0.8857142857142856;1.4878947368421054;0.0;0.8947368421052632;0.10526315789473684;0.0;0.0
230.0;2020-07-17 14:05:03;45.49073833;-73.64481167;4;19.0;249.30555555555554;47.23684210526316;50.3;47.23684210526316;1.2726315789473683;1.2726315789473683;0.6846235145867736;1.7991388453355497;1.36;-0.6874999999999999;0.8099999999999998;0.0;0.6842105263157895;0.3157894736842105;0.0;0.0
231.0;2020-07-17 14:05:22;45.49264333;-73.64907167;4;109.0;258.33333333333326;8.532110091743116;49.7;17.547169811320746;0.37018348623853253;0.37018348623853253;0.3944592680736695;14.414844976324622;2.40625;-2.546666666666667;3.7129357798165157;0.5137614678899083;0.42201834862385323;0.009174311926605505;0.5688073394495413;0.0
232.0;2020-07-17 14:07:11;45.49473833;-73.65264499999999;4;47.0;250.80555555555554;19.210638297872343;31.1;19.62826086956522;0.781595744680851;0.781595744680851;0.5921002654359518;9.366759776686575;1.9880000000000002;-2.085714285714286;4.543617021276598;0.02127659574468085;0.8297872340425532;0.1276595744680851;0.0425531914893617;0.0
233.0;2020-07-17 14:07:58;45.49754333;-73.64928333;4;49.0;242.86111111111114;17.84285714285714;32.9;21.857499999999998;0.6337755102040816;0.6337755102040816;0.4973623454998261;12.35713356729626;2.0823529411764703;-1.8666666666666667;3.8216326530612243;0.1836734693877551;0.7142857142857143;0.10204081632653061;0.1836734693877551;0.0
234.0;2020-07-17 14:08:47;45.500445;-73.64664833;4;40.0;258.1944444444444;23.2375;35.4;23.2375;0.5682499999999999;0.5682499999999999;0.33492354657635226;8.594592441225423;1.623076923076923;-1.5315789473684216;2.7159999999999997;0.0;0.8;0.175;0.025;0.0
235.0;2020-07-17 14:09:27;45.50348167;-73.643865;4;36.0;248.52777777777777;24.852777777777785;32.9;24.852777777777785;0.6826388888888888;0.6826388888888888;0.34989281238506487;3.949501676422418;1.23125;-0.8999999999999998;1.1122222222222222;0.0;0.8055555555555556;0.19444444444444445;0.0;0.0
236.0;2020-07-17 14:10:03;45.50623;-73.64071667;4;49.0;247.86111111111117;18.21020408163266;31.1;18.58958333333334;0.47530612244897985;0.47530612244897985;0.4271763006496671;9.292834266653152;2.6111111111111107;-1.2600000000000002;2.6079591836734695;0.02040816326530612;0.7959183673469388;0.10204081632653061;0.10204081632653061;0.0
237.0;2020-07-17 14:10:52;45.50840333;-73.63761667;4;53.0;248.44444444444449;16.87547169811321;26.1;16.87547169811321;0.7628301886792456;0.7628301886792456;0.624824213305355;5.370571723625583;2.454545454545455;-2.0166666666666666;5.1377358490566065;0.0;0.8679245283018868;0.05660377358490566;0.07547169811320754;0.0
238.0;2020-07-17 14:11:45;45.50935;-73.64225333;4;43.0;255.33333333333326;21.37674418604652;32.9;21.37674418604652;1.006627906976744;1.006627906976744;0.7794570156221942;8.631306175205696;2.5150000000000006;-2.3777777777777773;6.682093023255815;0.0;0.8837209302325582;0.09302325581395349;0.023255813953488372;0.0
239.0;2020-07-17 14:12:28;45.512705;-73.64308333;4;38.0;247.6944444444445;23.465789473684207;32.3;23.465789473684207;0.7582894736842106;0.7582894736842106;0.8321368425632089;7.123856999482469;2.5363636363636366;-2.1181818181818177;6.157105263157897;0.0;0.868421052631579;0.13157894736842105;0.0;0.0
240.0;2020-07-17 14:13:06;45.516075;-73.64254333;4;65.0;248.1666666666666;13.744615384615386;25.5;19.421739130434784;0.5008461538461539;0.5008461538461539;0.2856756919332452;10.746220713133741;1.7105263157894741;-1.4714285714285718;1.9069230769230763;0.2923076923076923;0.5076923076923077;0.18461538461538463;0.3076923076923077;0.0
241.0;2020-07-17 14:14:11;45.51768167;-73.63811667;4;38.0;253.7222222222222;24.036842105263162;32.9;24.036842105263162;0.8922368421052632;0.8922368421052632;0.7729521307583105;7.6594552432300365;2.02;-1.5666666666666669;3.811052631578948;0.0;0.7894736842105263;0.21052631578947367;0.0;0.0
242.0;2020-07-17 14:14:49;45.51905833;-73.63338;4;74.0;248.25;12.077027027027023;30.4;14.414516129032254;0.5480405405405406;0.5480405405405406;0.5277224374012253;8.635472356575367;2.1999999999999997;-1.881818181818182;3.750405405405408;0.16216216216216217;0.7432432432432432;0.02702702702702703;0.22972972972972974;0.0
243.0;2020-07-17 14:16:03;45.51841667;-73.62923833;4;126.0;251.02777777777783;7.229600000000001;33.6;12.728169014084509;0.4059600000000003;0.4059600000000003;0.5364048092204606;10.14950359504377;2.3120000000000003;-1.3593750000000002;1.9304800000000009;0.4365079365079365;0.4523809523809524;0.031746031746031744;0.5158730158730159;0.0
244.0;2020-07-17 14:18:09;45.52175;-73.627235;4;93.0;250.30555555555551;9.794565217391305;32.3;17.328846153846158;0.5162500000000003;0.5162500000000003;0.648857247799528;11.487961822788835;3.1052631578947376;-2.3285714285714283;4.99717391304348;0.44086021505376344;0.5053763440860215;0.010752688172043012;0.4838709677419355;0.0
245.0;2020-07-17 14:19:42;45.52495167;-73.625395;4;61.0;245.47222222222223;14.303333333333335;29.2;20.433333333333334;0.5900000000000001;0.5900000000000001;0.5482692336273967;11.834307590991205;2.3600000000000003;-1.9000000000000001;3.272666666666667;0.29508196721311475;0.5573770491803278;0.13114754098360656;0.3114754098360656;0.0
246.0;2020-07-17 14:20:43;45.528195000000004;-73.623525;4;32.0;249.05555555555554;28.018749999999997;37.3;28.018749999999997;0.9096874999999999;0.9096874999999999;0.7015902874553018;8.28163290350321;1.913333333333333;-1.7166666666666668;3.595312499999999;0.0;0.84375;0.15625;0.0;0.0
247.0;2020-07-17 14:21:15;45.52981;-73.62774;4;60.0;255.55555555555551;15.08813559322034;34.8;22.825641025641026;0.5422881355932203;0.5422881355932203;0.5989662949140091;14.508833037816261;2.584615384615385;-2.3687500000000004;3.987966101694916;0.3333333333333333;0.5;0.13333333333333333;0.36666666666666664;0.0
248.0;2020-07-17 14:22:15;45.531165;-73.63245667;4;30.0;240.1111111111111;28.813333333333336;44.1;28.813333333333336;1.154666666666667;1.154666666666667;1.100923541249873;8.061390884239872;2.7230769230769236;-1.5999999999999996;5.467999999999999;0.0;0.9;0.06666666666666667;0.03333333333333333;0.0
249.0;2020-07-17 14:22:45;45.53326833;-73.63459;4;54.0;255.86111111111111;17.05740740740741;49.1;24.894594594594597;0.556851851851852;0.556851851851852;0.7881045426152837;16.88683311856559;3.3;-1.9639999999999997;4.70462962962963;0.3148148148148148;0.6481481481481481;0.018518518518518517;0.3333333333333333;0.0
250.0;2020-07-17 14:23:39;45.53652333;-73.63273000000001;4;36.0;250.66666666666663;25.197142857142858;31.1;25.197142857142858;0.8227142857142857;0.8227142857142857;0.655962856347494;4.820939969017865;1.7083333333333333;-1.1687500000000002;2.1571428571428566;0.0;0.8055555555555556;0.19444444444444445;0.0;0.0
251.0;2020-07-17 14:24:15;45.53846667;-73.629865;4;26.0;247.58333333333334;34.280769230769224;37.9;34.280769230769224;1.0355769230769232;1.0355769230769232;0.428654469061217;1.92437402409599;1.0333333333333332;-0.7166666666666667;0.6619230769230768;0.0;0.6923076923076923;0.3076923076923077;0.0;0.0
252.0;2020-07-17 14:24:41;45.53705;-73.62517833;4;51.0;252.94444444444449;17.491999999999997;37.9;20.823809523809523;0.5116000000000002;0.5116000000000002;0.3643843563926331;12.81959342218793;1.6764705882352942;-1.9550000000000005;3.1872000000000016;0.1568627450980392;0.7450980392156863;0.058823529411764705;0.19607843137254902;0.0
253.0;2020-07-17 14:25:32;45.535655;-73.620625;4;67.0;250.58333333333337;13.46417910447761;26.7;16.705555555555552;0.4900000000000002;0.4900000000000002;0.4422591794617516;8.768982897596768;2.4466666666666668;-1.2242424242424246;2.628805970149254;0.19402985074626866;0.7164179104477612;0.04477611940298507;0.23880597014925373;0.0
254.0;2020-07-17 14:26:39;45.53349167;-73.61761333;4;36.0;246.30555555555551;24.630555555555553;31.7;24.630555555555553;0.7541666666666668;0.7541666666666668;0.5674523265060624;5.478259340048206;1.666666666666667;-1.2533333333333334;2.288888888888888;0.0;0.8333333333333334;0.1388888888888889;0.027777777777777776;0.0
255.0;2020-07-17 14:27:15;45.53158833;-73.61341167;4;33.0;254.72222222222217;27.787878787878796;31.7;27.787878787878796;0.7369696969696969;0.7369696969696969;0.5128503975849393;2.3352940895845395;1.1099999999999999;-0.9866666666666664;0.9766666666666668;0.0;0.7575757575757576;0.24242424242424243;0.0;0.0
256.0;2020-07-17 14:27:48;45.52968;-73.60906167;4;26.0;244.00000000000006;33.784615384615385;37.3;33.784615384615385;0.8615384615384614;0.8615384615384614;0.4043334495951807;3.1214986538766696;1.2;-0.6599999999999999;0.7373076923076921;0.0;0.6153846153846154;0.38461538461538464;0.0;0.0
257.0;2020-07-17 14:28:14;45.52742333;-73.60540333;4;56.0;251.6111111111111;16.175000000000004;35.4;20.128888888888895;0.5660714285714287;0.5660714285714287;0.4626423262931334;11.467000083242825;1.8999999999999997;-1.679166666666667;2.9460714285714302;0.19642857142857142;0.6964285714285714;0.08928571428571429;0.21428571428571427;0.0
258.0;2020-07-17 14:29:10;45.52529333;-73.60132167;4;34.0;248.61111111111111;26.323529411764714;29.2;26.323529411764714;0.5704411764705883;0.5704411764705883;0.3186818676965697;1.4369704713293077;1.107142857142857;-0.7499999999999999;0.8599999999999999;0.0;0.8235294117647058;0.17647058823529413;0.0;0.0
259.0;2020-07-17 14:29:44;45.523365000000005;-73.59704667;4;74.0;253.30555555555551;12.322972972972973;28.6;19.823913043478264;0.38283783783783804;0.38283783783783804;0.25982486340721145;11.468784881442058;1.5666666666666667;-1.6523809523809525;2.2751351351351357;0.3783783783783784;0.4864864864864865;0.0945945945945946;0.4189189189189189;0.0
260.0;2020-07-17 14:30:58;45.52142167;-73.59290667;4;42.0;254.3611111111112;21.80238095238095;29.2;21.80238095238095;0.5736904761904762;0.5736904761904762;0.3779163985557238;4.567781555540999;1.4;-0.8428571428571427;1.231904761904762;0.0;0.7142857142857143;0.19047619047619047;0.09523809523809523;0.0
261.0;2020-07-17 14:31:40;45.51941;-73.58849833;4;103.0;247.88888888888886;8.664077669902913;28.6;16.525925925925925;0.38524271844660196;0.38524271844660196;0.368795322000961;9.5707054503541;2.02;-1.55;1.6777669902912622;0.47572815533980584;0.4174757281553398;0.04854368932038835;0.5339805825242718;0.0
262.0;2020-07-17 14:33:23;45.51667667;-73.58945333;4;104.0;244.2222222222222;8.453846153846156;34.2;17.239215686274513;0.7938942307692306;0.7938942307692306;0.9479179936496824;10.641181435584755;1.8629629629629632;-1.6631578947368422;1.71375;0.5096153846153846;0.4423076923076923;0.038461538461538464;0.5192307692307693;0.0
263.0;2020-07-17 14:35:07;45.51383167;-73.58946167;4;26.0;252.49999999999997;34.96153846153847;44.1;34.96153846153847;2.371923076923077;2.371923076923077;0.7892478405711059;5.949996767937067;1.6272727272727272;-1.3333333333333333;1.9049999999999996;0.0;0.6538461538461539;0.34615384615384615;0.0;0.0
264.0;2020-07-17 14:35:33;45.51345333;-73.593125;4;24.0;255.4722222222222;38.25652173913044;43.5;38.25652173913044;1.9934782608695654;1.9934782608695654;0.5564710945335647;4.393365461585386;0.7999999999999999;-1.0999999999999999;1.2017391304347826;0.0;0.75;0.25;0.0;0.0
265.0;2020-07-17 14:35:57;45.511585;-73.59664333;4;26.0;241.91666666666657;33.49615384615385;36.7;33.49615384615385;2.2115384615384612;2.2115384615384612;0.64504072620381;1.9389648308787393;1.45;-1.157142857142857;0.943846153846154;0.0;0.5;0.5;0.0;0.0
266.0;2020-07-17 14:36:23;45.510045;-73.59231333;4;28.0;252.91666666666669;32.51785714285715;39.1;32.51785714285715;1.797857142857143;1.797857142857143;0.6734837958558643;3.069087639967118;1.17;-0.8166666666666665;0.6957142857142857;0.0;0.5714285714285714;0.42857142857142855;0.0;0.0
267.0;2020-07-17 14:36:51;45.50698167;-73.59219;4;23.0;251.47222222222217;39.360869565217385;42.9;39.360869565217385;0.30434782608695654;0.30434782608695654;0.221212076091464;3.1466777762694402;1.14;-1.44;1.5378260869565217;0.0;0.6521739130434783;0.34782608695652173;0.0;0.0
268.0;2020-07-17 14:37:14;45.50370833;-73.593815;4;71.0;250.27777777777777;12.690140845070424;27.3;14.078125000000002;0.45746478873239443;0.45746478873239443;0.44593871555200154;9.343907945510006;2.0769230769230775;-2.082142857142857;4.170845070422537;0.09859154929577464;0.7605633802816901;0.07042253521126761;0.16901408450704225;0.0
269.0;2020-07-17 14:38:25;45.501655;-73.59770167;4;87.0;249.66666666666669;10.331034482758621;28.0;16.95849056603774;0.35114942528735654;0.35114942528735654;0.3451294845900402;11.274588739416757;2.2526315789473683;-1.6639999999999997;2.9039080459770115;0.39080459770114945;0.5057471264367817;0.05747126436781609;0.4367816091954023;0.0
